rooms,garages,useful_area,latitude,longitude,value,interior_quality,time_on_market,sold
1.0,1.0,41,-23.5624033,-46.6602945,482102,1,7.0,1
3.0,2.0,128,-23.6011789,-46.6209562,704461,2,20.0,1
3.0,4.0,209,-23.5652892,-46.6630318,3488470,1,23.584026425053292,0
2.0,1.0,61,-23.535631,-46.6917634,761151,3,331.56266955774737,0
4.0,4.0,238,-23.5397711,-46.6582705,2315260,3,285.0,1
4.0,2.0,108,-23.5928531,-46.5993829,1050520,1,36.0,1
4.0,4.0,258,-23.6215264,-46.6860347,3036070,2,251.8636616797976,0
3.0,2.0,145,-23.5221201,-46.7257045,1259850,2,34.03221484341778,0
3.0,1.0,104,-23.5417392,-46.6980882,815795,3,111.0,1
4.0,4.0,306,-23.6129311,-46.7063901,2078020,3,78.62270120136026,0
1.0,1.0,83,-23.5988491,-46.6829588,1229210,1,81.92009629194828,0
2.0,1.0,65,-23.5833348,-46.6412542,601775,2,77.0,1
3.0,1.0,112,-23.5932113,-46.6403277,901408,2,14.61296438073887,0
3.0,1.0,180,-23.5538979,-46.6603931,1632750,3,143.0,1
3.0,2.0,85,-23.6180746,-46.6306435,806705,2,157.07674476200725,0
2.0,1.0,85,-23.5840137,-46.6167976,516405,2,96.0,1
3.0,4.0,251,-23.5007767,-46.6407938,2001960,2,24.580092425773472,0
4.0,3.0,149,-23.6129473,-46.6244062,1356580,2,172.1187554780644,0
3.0,2.0,115,-23.5997303,-46.6671889,1254800,3,7.0,1
3.0,2.0,185,-23.6113228,-46.6894447,1663850,2,18.0,1
3.0,2.0,204,-23.6104798,-46.6609109,2116610,3,37.30992865015119,0
3.0,1.0,116,-23.5695323,-46.6592283,861405,3,28.0,1
3.0,2.0,95,-23.4972539,-46.624501,611454,2,8.0,1
2.0,1.0,63,-23.5236789,-46.6838611,741307,3,121.06772281683148,0
4.0,3.0,140,-23.5996256,-46.7291769,913748,3,312.54659447039825,0
3.0,2.0,110,-23.6025135,-46.6681246,1291310,1,56.0,1
2.0,1.0,90,-23.5366639,-46.6586037,902660,2,112.0,1
4.0,4.0,320,-23.6271122,-46.7337225,2162120,3,11.0,1
2.0,1.0,54,-23.6070091,-46.6329639,389318,3,11.038872327000163,0
4.0,5.0,421,-23.6330678,-46.7061112,4547450,3,171.27900275333897,0
2.0,1.0,127,-23.5571041,-46.6635532,1435590,1,31.516007215257584,0
3.0,2.0,122,-23.5832007,-46.6478175,1187630,1,100.0,1
3.0,2.0,145,-23.553691,-46.6930522,1808240,3,347.6634775269192,0
4.0,2.0,154,-23.5576031,-46.6422204,1916410,3,235.0,1
4.0,4.0,236,-23.5908804,-46.7174446,2434120,1,9.80066091336337,0
4.0,3.0,220,-23.521994,-46.712007,1778680,3,160.77683643575173,0
4.0,4.0,225,-23.5582993,-46.6746171,3045600,3,306.2990347630538,0
4.0,2.0,183,-23.5419252,-46.7024072,1843930,1,163.29901142675396,0
3.0,1.0,120,-23.5378178,-46.6591332,1078660,1,15.0,1
3.0,2.0,100,-23.6005505,-46.6481181,1417310,3,85.25857566063627,0
4.0,2.0,146,-23.5836864,-46.6031649,1523690,3,168.640458932645,0
3.0,2.0,380,-23.5433208,-46.656884,4258430,1,225.70853805404636,0
3.0,3.0,158,-23.5959153,-46.6745188,2389260,2,182.28414033554284,0
1.0,1.0,40,-23.6143711,-46.6893436,448363,3,100.0,1
2.0,1.0,110,-23.53563,-46.6586251,1232700,2,245.40548339415685,0
3.0,1.0,98,-23.6027874,-46.6455597,772574,1,13.0,1
3.0,3.0,261,-23.541261,-46.6718023,2082590,1,12.390388004346008,0
3.0,3.0,185,-23.536618,-46.703061,1988010,1,272.8075151558214,0
3.0,1.0,100,-23.5859497,-46.7199379,665755,3,96.58044318615495,0
2.0,1.0,57,-23.5571719,-46.6585872,517037,1,17.0,1
3.0,2.0,99,-23.6088716,-46.6583813,1296650,3,30.0,1
3.0,2.0,102,-23.605619,-46.62144,699302,2,107.0,1
3.0,2.0,137,-23.5717789,-46.6549557,1780280,2,115.0,1
3.0,2.0,94,-23.5237382,-46.6953238,750454,2,54.0,1
4.0,2.0,238,-23.526996,-46.6920302,1964480,3,232.1507990422019,0
1.0,1.0,43,-23.571426,-46.6390069,510226,3,38.60821259184718,0
2.0,2.0,90,-23.6368446,-46.6604479,559762,1,286.0,1
3.0,2.0,220,-23.5649367,-46.6629151,2644910,1,45.0,1
3.0,1.0,79,-23.529099,-46.6891151,583377,3,210.54481311578394,0
2.0,1.0,58,-23.6037934,-46.6715294,622245,3,22.0,1
3.0,2.0,87,-23.5349057,-46.6830434,1034730,2,74.58077625616153,0
3.0,1.0,75,-23.5961663,-46.6286023,535736,3,22.0,1
2.0,1.0,75,-23.5316753,-46.7253888,615695,1,122.82400783478994,0
2.0,1.0,62,-23.5701706,-46.6512529,593983,2,36.0,1
4.0,3.0,160,-23.5999068,-46.6732329,1821720,3,1.0,1
3.0,2.0,192,-23.5375019,-46.6625502,1861890,3,310.00747486165517,0
2.0,1.0,62,-23.539544,-46.702814,395629,3,194.3436916995921,0
3.0,3.0,130,-23.6265845,-46.7241043,1088680,3,3.0,1
4.0,4.0,240,-23.6005462,-46.6647563,3434480,2,64.0,1
4.0,3.0,280,-23.543014,-46.7076817,4127640,1,317.2906363592406,0
2.0,1.0,95,-23.5975802,-46.6716415,1340250,1,322.0086517948524,0
4.0,5.0,311,-23.5919709,-46.6666006,4325220,2,165.0,1
4.0,4.0,370,-23.5475265,-46.6616043,4146360,2,356.2910100499742,0
4.0,4.0,404,-23.535488,-46.6720945,4859140,1,86.35040999173611,0
4.0,4.0,280,-23.5688558,-46.6548686,3795160,2,226.4319527293453,0
1.0,1.0,26,-23.6007423,-46.6735929,364533,3,19.71500174345804,0
2.0,1.0,106,-23.6001767,-46.6116023,856393,1,4.230926480364121,0
3.0,1.0,110,-23.5728818,-46.6565321,1245530,2,19.65142101574227,0
4.0,3.0,125,-23.6472723,-46.7050823,1273520,3,81.63654778299444,0
4.0,2.0,180,-23.5983029,-46.6630121,1937390,2,259.8061173112015,0
2.0,1.0,68,-23.6206353,-46.6405918,553391,3,15.0,1
3.0,1.0,131,-23.585672,-46.6812166,1567110,2,61.0,1
4.0,4.0,300,-23.543327,-46.6578712,3114690,3,162.26263736859053,0
4.0,4.0,247,-23.6366667,-46.73,2027420,2,18.0,1
3.0,1.0,91,-23.542426,-46.687872,690118,2,271.7231607988425,0
3.0,1.0,174,-23.5412252,-46.6531691,1949910,3,41.46116196278618,0
3.0,3.0,280,-23.5614811,-46.6578004,3686810,2,169.0,1
2.0,4.0,190,-23.5652892,-46.6630318,3171330,2,346.6224843285663,0
3.0,1.0,62,-23.540013,-46.7194152,624407,1,164.91676755990778,0
3.0,2.0,161,-23.5575566,-46.5757681,1365140,3,282.5853203790786,0
2.0,2.0,70,-23.5612358,-46.6752568,930711,3,89.0,1
4.0,4.0,380,-23.5681742,-46.6653002,4571560,1,83.12359124589032,0
2.0,1.0,80,-23.5567156,-46.6636842,1173610,1,283.3714627864769,0
2.0,1.0,54,-23.5516449,-46.6526485,796940,3,85.31669902379058,0
4.0,6.0,369,-23.6452741,-46.6676168,3137040,2,101.760850890555,0
2.0,1.0,110,-23.5599831,-46.6562366,992008,2,204.0,1
2.0,1.0,63,-23.561392,-46.5952761,375786,3,21.0,1
2.0,1.0,81,-23.6020504,-46.6660291,778722,2,96.55800690890572,0
2.0,2.0,230,-23.5394002,-46.67038,1984220,1,36.0,1
3.0,2.0,180,-23.5323177,-46.6673455,1513950,3,48.32060527367311,0
3.0,3.0,138,-23.5866278,-46.6300887,1551790,1,145.0,1
3.0,3.0,88,-23.5292278,-46.6938114,790770,2,62.804578506145916,0
1.0,1.0,44,-23.5401932,-46.6785599,433975,3,16.0,1
3.0,1.0,100,-23.5796887,-46.6745794,1162850,1,282.7740093246744,0
3.0,1.0,72,-23.6005505,-46.6481181,1020460,1,286.41480438288175,0
2.0,1.0,76,-23.60618,-46.6451315,445417,2,9.0,1
4.0,4.0,221,-23.6366667,-46.73,1516960,2,114.31230787148898,0
1.0,1.0,94,-23.554678,-46.653737,782609,1,49.0,1
2.0,1.0,40,-23.5940737,-46.6887343,685313,3,175.96770748344315,0
3.0,1.0,110,-23.5585341,-46.6662041,1390470,2,293.99585540358515,0
3.0,1.0,140,-23.541618,-46.676955,996401,2,55.0,1
4.0,4.0,300,-23.6125152,-46.7382161,2191480,1,9.0,1
3.0,3.0,200,-23.5843481,-46.6854748,3997650,1,230.07887361106725,0
1.0,1.0,37,-23.5840219,-46.6755095,617167,2,75.08619391087917,0
3.0,2.0,125,-23.5356739,-46.660474,1446180,2,118.07558904391652,0
2.0,1.0,69,-23.622276,-46.6383409,532570,2,63.0,1
2.0,1.0,82,-23.5451647,-46.6937925,997996,3,273.6534388330327,0
4.0,3.0,297,-23.6211301,-46.6756188,2656890,3,233.5106850031459,0
3.0,3.0,237,-23.5543161,-46.6817062,2500850,3,51.0,1
3.0,3.0,176,-23.6317798,-46.706369,1592680,3,224.40766956236925,0
2.0,1.0,75,-23.5607011,-46.6897068,725584,2,31.0,1
2.0,1.0,95,-23.6028486,-46.6677736,1051370,1,96.79001958383598,0
3.0,2.0,92,-23.5330545,-46.7166262,1038550,2,92.0,1
4.0,1.0,112,-23.5736493,-46.6447013,1289310,3,216.33642086904953,0
1.0,1.0,36,-23.491579,-46.6264089,265877,1,23.0,1
3.0,2.0,204,-23.615882,-46.6785366,1596140,2,147.42755192414802,0
4.0,3.0,280,-23.5709907,-46.6344405,2663700,2,151.3391724723548,0
3.0,3.0,94,-23.6470464,-46.66418,780834,2,161.0,1
4.0,6.0,374,-23.5909684,-46.6235272,4845610,2,38.531343035431526,0
4.0,3.0,180,-23.5903029,-46.6256345,1550270,2,135.0,1
3.0,4.0,182,-23.581891,-46.6446862,2591080,1,339.4154313485557,0
4.0,3.0,259,-23.5831642,-46.680355,3848640,1,31.0,1
3.0,1.0,124,-23.6012491,-46.6700682,1461240,2,110.30686923405115,0
2.0,1.0,55,-23.592925,-46.6224422,451623,3,26.0,1
4.0,2.0,138,-23.6249139,-46.6957298,1494590,3,13.0,1
3.0,1.0,90,-23.58034,-46.6417819,809176,3,202.49437921281688,0
3.0,1.0,93,-23.5988525,-46.6747084,850856,2,64.10753883334297,0
2.0,2.0,130,-23.6312749,-46.6390457,973755,1,5.4674534789707785,0
2.0,1.0,63,-23.5967602,-46.6789319,491771,2,47.0,1
3.0,2.0,120,-23.5379775,-46.68115,978960,1,51.0,1
4.0,3.0,175,-23.6209808,-46.6855781,1996880,1,51.0,1
2.0,1.0,90,-23.535406,-46.65653,774174,3,228.0,1
3.0,1.0,170,-23.5632704,-46.6756785,4016990,1,247.85548102556407,0
3.0,1.0,65,-23.6207502,-46.6748723,703942,1,112.46181047323823,0
2.0,1.0,58,-23.5646218,-46.695627,736854,1,164.93735673693695,0
3.0,2.0,200,-23.548666,-46.660888,1780330,2,6.719844147452272,0
3.0,1.0,72,-23.4942801,-46.6357914,689024,1,110.0,1
3.0,1.0,158,-23.5672572,-46.6609729,1891110,2,17.0,1
2.0,1.0,120,-23.5599334,-46.6721842,1497070,3,40.0,1
2.0,1.0,87,-23.5663831,-46.6230997,603844,2,86.0,1
3.0,2.0,107,-23.5332772,-46.7146022,1141600,2,0.9800317168914985,0
4.0,3.0,170,-23.5352452,-46.575463,1058310,2,52.0,1
3.0,3.0,220,-23.5346298,-46.6664107,2046290,3,249.85359491683857,0
4.0,3.0,178,-23.5520013,-46.5935742,1167630,3,49.0,1
3.0,3.0,186,-23.5097595,-46.6507406,1379290,2,67.0,1
3.0,3.0,128,-23.5534201,-46.6920923,1596240,3,11.0,1
2.0,1.0,78,-23.5248684,-46.6945501,487133,3,25.445815862792912,0
4.0,3.0,260,-23.5449472,-46.6566998,3030510,1,345.66877397652087,0
2.0,2.0,93,-23.5931454,-46.6855574,1573020,3,90.19494270802504,0
3.0,2.0,107,-23.6243295,-46.736433,587597,2,94.8261040228405,0
3.0,2.0,115,-23.5686719,-46.6570134,1445710,3,136.6617730499864,0
3.0,3.0,240,-23.5985493,-46.7253398,1701460,3,62.97951485287469,0
2.0,2.0,164,-23.563983,-46.6954818,2458060,3,204.0,1
1.0,1.0,50,-23.5496437,-46.6480729,291047,2,32.0,1
3.0,1.0,120,-23.6028964,-46.6371541,847561,1,92.48690837767046,0
3.0,3.0,230,-23.6225782,-46.6815944,2072740,2,35.34337770374137,0
1.0,2.0,68,-23.601446,-46.717651,609607,3,56.826734218826196,0
3.0,1.0,150,-23.5395765,-46.6575241,1266360,2,50.0,1
3.0,2.0,114,-23.646142,-46.6670451,903016,3,52.0,1
2.0,1.0,73,-23.532725,-46.657972,790920,2,301.8745848502525,0
3.0,1.0,180,-23.5383144,-46.660596,1710750,3,100.0,1
1.0,1.0,42,-23.5521942,-46.6499031,562050,1,61.63827714568153,0
1.0,1.0,74,-23.6019387,-46.6774164,1267830,1,209.42671794246448,0
2.0,3.0,160,-23.5499502,-46.6901484,1802720,1,35.0,1
3.0,2.0,125,-23.5838662,-46.675963,1750320,3,0.2618874258368864,0
4.0,4.0,440,-23.5431655,-46.6730218,3899520,1,59.0,1
3.0,2.0,150,-23.6098225,-46.68234,1406040,3,145.0,1
3.0,1.0,160,-23.5704736,-46.6628174,1694900,3,26.0,1
4.0,2.0,140,-23.5249979,-46.7309089,1319610,2,1.0,1
4.0,2.0,130,-23.6239775,-46.690185,1045380,2,132.0,1
3.0,1.0,105,-23.6125707,-46.6643123,1250380,3,101.02950520868588,0
2.0,2.0,380,-23.546665,-46.716166,4107290,2,93.9107227817968,0
1.0,1.0,30,-23.584093,-46.6349294,328369,3,96.0,1
3.0,2.0,120,-23.5661983,-46.6879037,1252570,1,206.7106123308649,0
2.0,2.0,144,-23.5716359,-46.6164866,1347390,1,23.0,1
3.0,3.0,297,-23.6225755,-46.7337094,1648540,1,125.0,1
2.0,2.0,60,-23.5114114,-46.692829,703025,2,128.1903371235514,0
3.0,1.0,128,-23.5664646,-46.6868511,1431240,2,196.91544526670424,0
3.0,2.0,172,-23.548202,-46.6569705,1927500,2,324.393252416565,0
3.0,2.0,180,-23.5668432,-46.6561844,2439740,3,222.1253512812062,0
2.0,1.0,64,-23.615194,-46.6785467,708129,2,84.0,1
3.0,3.0,150,-23.635936,-46.733352,1206780,3,151.55543927728317,0
3.0,2.0,180,-23.6153074,-46.6784894,1982460,1,45.0,1
2.0,1.0,51,-23.5960736,-46.6757419,815021,3,305.6405773968004,0
4.0,4.0,270,-23.560229,-46.67635,3359320,3,308.6560200904364,0
2.0,1.0,93,-23.551919,-46.649332,692332,1,11.0,1
2.0,1.0,66,-23.6386968,-46.6713237,472497,3,149.0,1
3.0,1.0,140,-23.580022,-46.6921882,2489310,2,189.39967999407503,0
3.0,1.0,105,-23.5941681,-46.6762746,879705,1,55.0,1
1.0,1.0,96,-23.6176824,-46.6949631,1134980,2,186.08918740238605,0
3.0,2.0,111,-23.60883,-46.613139,1170320,2,143.42424555073876,0
3.0,3.0,116,-23.5990601,-46.6696576,2072880,2,108.8127740006914,0
3.0,2.0,136,-23.5951632,-46.6756901,1674160,2,161.6694728514401,0
3.0,2.0,155,-23.5607639,-46.6816284,1806340,3,226.05833294075794,0
3.0,1.0,110,-23.6373937,-46.6319097,1087440,3,211.0317255810183,0
3.0,2.0,93,-23.6038657,-46.6437842,1012560,1,48.0,1
2.0,1.0,60,-23.5869704,-46.6386896,539451,3,80.0,1
3.0,1.0,141,-23.563234,-46.678441,1259010,1,10.0,1
3.0,2.0,191,-23.5596493,-46.6477368,1576260,3,90.0,1
4.0,3.0,200,-23.5986007,-46.7243686,1472060,2,88.0,1
2.0,3.0,140,-23.5866186,-46.6409661,1911140,3,149.0,1
4.0,2.0,140,-23.6036532,-46.6667629,1771040,1,69.0,1
3.0,1.0,127,-23.535651,-46.6687064,1359580,1,221.91517454206294,0
1.0,1.0,50,-23.5438943,-46.6506574,560319,3,250.01747200440803,0
4.0,4.0,368,-23.6183569,-46.6749486,4079090,3,304.092795380394,0
3.0,2.0,180,-23.5617315,-46.6662038,2640620,3,241.8606519066904,0
2.0,2.0,115,-23.5754727,-46.7323131,906576,3,29.0,1
2.0,2.0,74,-23.5857094,-46.6383168,1043220,1,6.489083931978672,0
3.0,2.0,180,-23.545378,-46.6576497,1612210,1,22.0,1
3.0,2.0,190,-23.5855672,-46.6806869,2091070,3,321.0,1
2.0,3.0,100,-23.6114995,-46.7366421,872873,2,95.0,1
3.0,2.0,80,-23.5353954,-46.679516,628863,2,160.0,1
3.0,3.0,199,-23.5285645,-46.6853354,2203570,3,228.2454126464299,0
1.0,1.0,130,-23.6215299,-46.7312305,734950,3,48.95250102860392,0
3.0,4.0,335,-23.5530373,-46.6918635,4572630,1,23.393725275387922,0
2.0,1.0,60,-23.602533,-46.6480046,483658,1,34.0,1
2.0,2.0,82,-23.5357366,-46.5778923,695291,3,96.0,1
1.0,1.0,37,-23.5480273,-46.6552991,553154,3,281.19636341180654,0
3.0,1.0,120,-23.5408717,-46.6840706,1219860,2,311.90161693556377,0
3.0,2.0,260,-23.5665966,-46.6594848,3317800,2,250.7611007210833,0
5.0,6.0,420,-23.5472094,-46.6614476,4706680,3,23.950544250273357,0
3.0,5.0,274,-23.608562,-46.7276372,1749790,1,166.0,1
2.0,1.0,75,-23.5859497,-46.7199379,499316,3,46.0,1
4.0,2.0,127,-23.5946263,-46.668912,1607210,1,40.86371761678731,0
4.0,3.0,160,-23.6191098,-46.680609,1742570,2,228.38677101456165,0
3.0,2.0,126,-23.5422603,-46.7032502,1177910,1,146.0,1
3.0,4.0,390,-23.5904982,-46.6856983,3929090,1,40.90105430732021,0
3.0,1.0,115,-23.6147909,-46.682379,895611,2,1.0,1
2.0,1.0,72,-23.571358,-46.6241361,609260,3,5.0,1
3.0,1.0,95,-23.586598,-46.633821,932137,3,342.9945750831604,0
4.0,4.0,240,-23.5848734,-46.6405734,2544030,1,60.0,1
3.0,2.0,180,-23.5704961,-46.6476324,1715790,1,76.0,1
3.0,1.0,136,-23.5762662,-46.6469666,1148870,1,1.0,1
3.0,2.0,127,-23.6239587,-46.7296776,985524,3,180.07640539556706,0
2.0,1.0,75,-23.5949709,-46.6746329,690610,3,136.43197472163428,0
2.0,2.0,74,-23.6011079,-46.7161175,908507,3,333.6418325475682,0
3.0,1.0,68,-23.5331106,-46.72586,473147,3,67.0,1
3.0,2.0,108,-23.4933656,-46.6263222,1033540,3,219.857323237341,0
2.0,1.0,60,-23.6063157,-46.6464255,436500,3,4.0,1
3.0,1.0,116,-23.535763,-46.658065,1007070,1,69.0,1
3.0,2.0,70,-23.6220812,-46.673386,678031,2,6.0,1
4.0,3.0,211,-23.632981,-46.7329637,2237270,2,338.21621582953884,0
3.0,1.0,180,-23.5454383,-46.6497245,1353730,1,234.36882059055776,0
4.0,5.0,478,-23.6127837,-46.7063929,3884330,2,276.6040341337509,0
3.0,3.0,400,-23.6084469,-46.6561307,4095490,2,112.82404807182948,0
1.0,1.0,45,-23.5829995,-46.6047609,356121,2,10.0,1
2.0,1.0,55,-23.5550213,-46.6965765,532095,1,96.74524084132702,0
1.0,2.0,76,-23.584511,-46.6768617,1130790,2,156.97161637369996,0
4.0,4.0,260,-23.540404,-46.679632,2410930,1,44.0,1
2.0,1.0,70,-23.6126743,-46.6632489,712447,1,268.37438291251624,0
3.0,1.0,185,-23.5380624,-46.6671632,1720740,3,311.29882302065397,0
2.0,1.0,54,-23.5342055,-46.6851441,539175,2,166.0,1
3.0,3.0,161,-23.5893512,-46.6711869,2449160,2,344.17244254395416,0
3.0,3.0,131,-23.5439368,-46.7224484,1433350,1,150.0,1
4.0,2.0,192,-23.5944888,-46.6033333,1877340,3,265.52968813734884,0
3.0,2.0,186,-23.5403636,-46.6592077,2084390,1,15.893354589933498,0
2.0,1.0,65,-23.5717443,-46.6596382,1220950,1,324.00294101614804,0
2.0,1.0,62,-23.5954209,-46.6772848,583054,1,15.0,1
3.0,4.0,212,-23.6178904,-46.7396075,2147670,3,47.695880822509636,0
3.0,2.0,90,-23.5719276,-46.7242053,521619,2,51.0,1
2.0,1.0,59,-23.5439664,-46.6515189,661177,1,133.89865400224465,0
2.0,1.0,70,-23.6027181,-46.6449836,502761,2,21.0,1
3.0,2.0,180,-23.563613,-46.668275,2640620,1,153.75734578169835,0
2.0,1.0,70,-23.5626289,-46.6901261,677212,2,9.0,1
3.0,2.0,225,-23.5661773,-46.6651461,3095430,2,14.0,1
4.0,2.0,170,-23.538028,-46.6562599,1657570,1,88.03011327126644,0
4.0,1.0,220,-23.5368944,-46.6549687,1983930,1,288.49531804949845,0
4.0,8.0,461,-23.6279746,-46.7344189,3312150,1,83.0,1
2.0,1.0,102,-23.5718693,-46.654998,1124230,3,177.89030095839112,0
4.0,3.0,155,-23.5943836,-46.6455825,2178370,1,279.7304042773694,0
3.0,1.0,147,-23.5825943,-46.678847,1349610,2,108.14740330829166,0
2.0,1.0,94,-23.6413881,-46.7004994,574533,1,30.0,1
2.0,2.0,110,-23.5200238,-46.6758981,1288880,3,141.0,1
2.0,1.0,55,-23.5311601,-46.729695,571159,2,19.0,1
3.0,1.0,190,-23.5628452,-46.6530926,1968030,2,244.86775745691332,0
2.0,1.0,90,-23.5481523,-46.6931298,690632,2,108.18317571441948,0
2.0,2.0,91,-23.5494397,-46.6433125,1082870,1,174.3298625367988,0
2.0,1.0,53,-23.5525341,-46.6805262,644566,3,146.0,1
3.0,3.0,202,-23.6085736,-46.6322089,2079560,1,121.61742266368826,0
3.0,3.0,250,-23.5323463,-46.6812422,2574190,1,244.0,1
1.0,1.0,87,-23.5963185,-46.6438408,522843,1,26.0,1
2.0,1.0,75,-23.5957155,-46.6457794,723656,1,329.8127218010395,0
1.0,1.0,29,-23.6056223,-46.6646902,457560,1,194.695107352259,0
2.0,2.0,75,-23.5718043,-46.6566841,992143,2,80.32082953885906,0
2.0,2.0,70,-23.6059559,-46.6633639,1131270,1,50.95537473519508,0
2.0,1.0,52,-23.5512281,-46.6813333,648472,1,148.0,1
2.0,1.0,101,-23.6268047,-46.7304217,971769,2,11.0,1
1.0,1.0,56,-23.6029875,-46.6699779,590798,3,49.0,1
3.0,1.0,193,-23.5663782,-46.666998,2120900,3,44.43954546353214,0
2.0,1.0,82,-23.5869864,-46.7177788,750282,3,259.3063599347126,0
4.0,5.0,357,-23.6119465,-46.6914314,4720380,1,29.111293382869825,0
4.0,2.0,171,-23.645174,-46.6676573,1107900,2,24.815814145901474,0
3.0,1.0,117,-23.5616884,-46.6316074,990048,1,194.0,1
2.0,2.0,73,-23.6056981,-46.6613836,1125740,1,111.0,1
2.0,2.0,123,-23.6011079,-46.7161175,1510090,3,63.54194279652313,0
2.0,2.0,72,-23.582698,-46.6771571,937508,3,60.0,1
3.0,3.0,160,-23.4974692,-46.6363742,1128010,1,16.764754049335686,0
3.0,2.0,90,-23.6318849,-46.6426634,700071,1,67.0,1
3.0,1.0,170,-23.5461369,-46.6563094,1433850,2,60.0,1
1.0,1.0,42,-23.540555,-46.684183,490072,1,113.59567588871745,0
3.0,2.0,90,-23.6470599,-46.6668769,740528,1,48.8846370025387,0
3.0,1.0,110,-23.5616384,-46.6477036,1043580,1,96.01427567200997,0
4.0,4.0,208,-23.5942038,-46.6714261,2694960,3,266.631519354715,0
3.0,2.0,119,-23.6070237,-46.6327672,724323,2,144.0,1
4.0,2.0,130,-23.5502803,-46.7164256,1287910,2,298.4034218998128,0
3.0,1.0,95,-23.5350966,-46.66603,883624,1,63.0,1
3.0,1.0,250,-23.5649868,-46.6648089,3667530,3,65.81880801796754,0
3.0,1.0,76,-23.6073952,-46.6238176,584421,1,9.0,1
3.0,1.0,120,-23.5562439,-46.6594673,1088500,1,250.42327875572335,0
2.0,1.0,89,-23.5821693,-46.6788977,1094830,1,240.0,1
4.0,4.0,675,-23.6216728,-46.7338249,4821170,3,211.3125296817952,0
3.0,1.0,130,-23.5752639,-46.657657,1443320,3,68.01106188163725,0
3.0,1.0,111,-23.5789429,-46.6742448,1204410,3,246.16116846082474,0
2.0,2.0,121,-23.601446,-46.717651,1084740,3,43.01172385175969,0
3.0,1.0,94,-23.543007,-46.6781141,927014,2,344.7179148940247,0
2.0,1.0,68,-23.6017226,-46.6310033,537641,1,42.0,1
4.0,4.0,193,-23.5716633,-46.6499803,2731730,1,20.0,1
2.0,2.0,75,-23.5519403,-46.6984544,907790,3,123.0,1
2.0,1.0,90,-23.536169,-46.655516,851372,2,69.0,1
1.0,1.0,42,-23.6006804,-46.639102,443762,1,112.0,1
2.0,1.0,65,-23.5713901,-46.6468379,508974,2,83.0,1
2.0,1.0,64,-23.5429662,-46.6828417,631236,3,3.0,1
2.0,2.0,56,-23.5517042,-46.679777,588344,3,105.15962802161098,0
3.0,2.0,86,-23.5374725,-46.681902,935163,3,199.07486723306002,0
3.0,1.0,60,-23.5966187,-46.5995602,539092,2,219.76881646678487,0
2.0,1.0,70,-23.5608504,-46.6520157,871095,2,302.0,1
3.0,1.0,98,-23.6120444,-46.6485417,692217,1,94.0,1
4.0,3.0,140,-23.5935612,-46.6336168,1296490,1,122.97340380748811,0
2.0,2.0,54,-23.60292,-46.605623,569343,3,258.5539706312014,0
3.0,2.0,127,-23.6013469,-46.6461897,971780,1,64.0,1
3.0,1.0,138,-23.5605629,-46.66659,1846410,2,240.3047020984776,0
4.0,5.0,325,-23.5526921,-46.5707353,2165020,3,19.896650297055693,0
3.0,2.0,137,-23.6015222,-46.6319814,1272590,2,25.541686530139756,0
3.0,3.0,230,-23.5280549,-46.6961114,2419510,2,27.0,1
2.0,2.0,65,-23.586065,-46.633949,724555,1,272.6471476461946,0
1.0,1.0,50,-23.587974,-46.6332271,423097,3,11.0,1
3.0,2.0,93,-23.6104825,-46.6913826,937586,3,114.99352468115138,0
3.0,2.0,95,-23.639779,-46.735887,830567,3,115.82281485011428,0
3.0,2.0,98,-23.6411764,-46.670547,776511,3,150.0,1
3.0,1.0,106,-23.579788,-46.6403,961667,1,186.0,1
3.0,1.0,152,-23.639943,-46.713664,1064550,3,153.0,1
3.0,1.0,115,-23.5453576,-46.6873612,1111470,2,28.0,1
3.0,1.0,104,-23.5453376,-46.6932481,1265750,2,41.52089744508903,0
4.0,4.0,230,-23.6091609,-46.7349482,2135200,3,356.26308407698104,0
3.0,3.0,209,-23.5966911,-46.6663994,3217720,2,71.61105489648223,0
3.0,2.0,130,-23.5797532,-46.674125,1548610,1,60.0,1
4.0,2.0,290,-23.5479553,-46.6572281,3380190,2,266.9351646191388,0
4.0,4.0,234,-23.5331397,-46.7156495,2182360,1,74.0,1
4.0,4.0,380,-23.6218526,-46.6214827,2943670,3,102.67256264659449,0
3.0,1.0,170,-23.5408524,-46.6609109,1369990,3,103.0,1
4.0,2.0,115,-23.5640075,-46.6845369,1426510,2,258.49600709978336,0
4.0,3.0,233,-23.6405169,-46.6966892,2560030,1,27.0,1
3.0,1.0,101,-23.5604681,-46.6644891,1159620,3,28.0,1
3.0,3.0,141,-23.6003789,-46.6205955,1272540,2,222.39523573601795,0
4.0,3.0,230,-23.6060546,-46.6440045,2273370,2,257.2288742893066,0
3.0,4.0,217,-23.5814997,-46.6443505,2603460,2,55.9606611113538,0
4.0,3.0,188,-23.6208803,-46.6754268,1996390,1,3.0,1
2.0,1.0,88,-23.6151088,-46.6589862,574665,2,105.0,1
1.0,1.0,38,-23.5595012,-46.6631188,468208,3,88.0,1
3.0,1.0,80,-23.594278,-46.6762053,697455,1,42.0,1
2.0,1.0,65,-23.6353614,-46.640075,414677,3,132.0,1
3.0,2.0,73,-23.5808729,-46.7169847,578414,3,80.0,1
3.0,1.0,77,-23.592213,-46.628713,740705,3,240.18026269044725,0
